worksheet,item,count,item_location,invoice_no,description,agency,pc,peripherals,status,item_user,item_value,purchase_date,install_date,currency,
24,UPS,5,,20551,BX-650CI-AF,,3B1430X18832,,Deployed,,119,11/02/15,,USD,
24,UPS,6,,20551,BX-650CI-AF,,3B1430X21386,,Deployed,,119,11/02/15,,USD,
24,UPS,7,,20551,BX-650CI-AF,,3B1430X23327,,Deployed,,119,11/02/15,,USD,
24,UPS,8,,20551,BX-650CI-AF,,3B1430X18993,,Deployed,,119,11/02/15,,USD,
24,UPS,9,,20551,BX-650CI-AF,,3B1430X21410,,Deployed,,119,11/02/15,,USD,
24,UPS,10,,20551,BX-650CI-AF,,S3B1430X24348,,Deployed,,119,11/02/15,,USD,
24,UPS,11,,20551,BX-650CI-AF,,S3B1430X24309,,Deployed,,119,11/02/15,,USD,
24,UPS,12,,20551,BX-650CI-AF,,S3B1430X21203,,Deployed,,119,11/02/15,,USD,
24,UPS,13,,20551,BX-650CI-AF,,S3B1430X21193,,Deployed,,119,11/02/15,,USD,
24,UPS,14,,20551,BX-650CI-AF,,S3B1430X23260,,Deployed,,119,11/02/15,,USD,
24,UPS,15,,20551,BX-650CI-AF,,S3B1430X21263,,Deployed,,119,11/02/15,,USD,
24,UPS,16,,20551,BX-650CI-AF,,S3B1430X19038,,Deployed,,119,11/02/15,,USD,
24,UPS,17,,20551,BX-650CI-AF,,S3B1430X21452,,Deployed,,119,11/02/15,,USD,
24,UPS,18,,20551,BX-650CI-AF,,S3B1430X18683,,Deployed,,119,11/02/15,,USD,
24,UPS,19,,20551,BX-650CI-AF,,S3B1430X18476,,Deployed,,119,11/02/15,,USD,
24,UPS,20,,20551,BX-650CI-AF,,S3B1430X19111,,Deployed,,119,11/02/15,,USD,
24,UPS,21,,20551,BX-650CI-AF,,S3B1430X21437,,Deployed,,119,11/02/15,,USD,
24,UPS,22,,20551,BX-650CI-AF,,S3B1430X18966,,Deployed,,119,11/02/15,,USD,
24,UPS,23,,20551,BX-650CI-AF,,S3B1430X24292,,Deployed,,119,11/02/15,,USD,
24,UPS,24,,20551,BX-650CI-AF,,S3B1430X23236,,Deployed,,119,11/02/15,,USD,
24,UPS,25,,20551,BX-650CI-AF,,S3B1430X23320,,Deployed,,119,11/02/15,,USD,
24,UPS,26,,20551,BX-650CI-AF,,S3B1430X21192,,Deployed,,119,11/02/15,,USD,
24,UPS,27,,20551,BX-650CI-AF,,S3B1430X21209,,Deployed,,119,11/02/15,,USD,
24,UPS,28,,20551,BX-650CI-AF,,S3B1430X24411,,Deployed,,119,11/02/15,,USD,
24,UPS,29,,20551,BX-650CI-AF,,S3B1430X21233,,Deployed,,119,11/02/15,,USD,
24,UPS,30,,20551,BX-650CI-AF,,S3B1430X19065,,Deployed,,119,11/02/15,,USD,
24,UPS,31,,20551,BX-650CI-AF,,S3B1430X19112,,Deployed,,119,11/02/15,,USD,
24,UPS,32,,20551,BX-650CI-AF,,S3B1430X21575,,Deployed,,119,11/02/15,,USD,
24,UPS,33,,20551,BX-650CI-AF,,S3B1430X24386,,Deployed,,119,11/02/15,,USD,
24,UPS,34,,20551,BX-650CI-AF,,S3B1430X18347,,Deployed,,119,11/02/15,,USD,
24,UPS,35,,20551,BX-650CI-AF,,S3B1430X21576,,Deployed,,119,11/02/15,,USD,
24,UPS,36,,20551,BX-650CI-AF,,S3B1430X18998,,Deployed,,119,11/02/15,,USD,
24,UPS,37,,20551,BX-650CI-AF,,S3B1430X21200,,Deployed,,119,11/02/15,,USD,
24,UPS,38,,20551,BX-650CI-AF,,S3B1430X23354,,Deployed,,119,11/02/15,,USD,
24,UPS,39,,20551,BX-650CI-AF,,S3B1430X23479,,Deployed,,119,11/02/15,,USD,
24,UPS,40,,20551,BX-650CI-AF,,S3B1430X23209,,Deployed,,119,11/02/15,,USD,
24,UPS,41,,20551,BX-650CI-AF,,S3B1430X23202,,Deployed,,119,11/02/15,,USD,
24,UPS,42,,20551,BX-650CI-AF,,S3B1430X24347,,Deployed,,119,11/02/15,,USD,
24,UPS,43,,20551,BX-650CI-AF,,S3B1430X23585,,Deployed,,119,11/02/15,,USD,
24,UPS,44,,20551,BX-650CI-AF,,S3B1430X19134,,Deployed,,119,11/02/15,,USD,
24,UPS,45,,20551,BX-650CI-AF,,S3B1430X21508,,Deployed,,119,11/02/15,,USD,
24,UPS,46,,20551,BX-650CI-AF,,S3B1430X21497,,Deployed,,119,11/02/15,,USD,
24,UPS,47,,20551,BX-650CI-AF,,S3B1430X18735,,Deployed,,119,11/02/15,,USD,
24,UPS,48,,20551,BX-650CI-AF,,S3B1430X24344,,Deployed,,119,11/02/15,,USD,
24,UPS,49,,20551,BX-650CI-AF,,S3B1430X21493,,Deployed,,119,11/02/15,,USD,
24,UPS,50,,20551,BX-650CI-AF,,S3B1430X18658,,Deployed,,119,11/02/15,,USD,
25,Printer,1,,20392,Epson LX-350,,Q784015982,,Deployed,,21,750,04/01/15,,KES
25,Printer,2,,20392,Epson LX-350,,Q784016326,,Deployed,,21,750,04/01/15,,KES
25,Printer,3,,20392,Epson LX-350,,Q784016332,,Deployed,,21,750,04/01/15,,KES
25,Printer,4,,20392,Epson LX-350,,Q784016333,,Deployed,,21,750,04/01/15,,KES
25,Printer,5,,20392,Epson LX-350,,Q784016085,,Deployed,,21,750,04/01/15,,KES
25,Printer,6,,20392,Epson LX-350,,Q784016313,,Deployed,,21,750,04/01/15,,KES
25,Printer,7,,20392,Epson LX-350,,Q784015991,,Deployed,,21,750,04/01/15,,KES
25,Printer,8,,20392,Epson LX-350,,Q784016098,,Deployed,,21,750,04/01/15,,KES
25,Printer,9,,20392,Epson LX-350,,Q784016480,,Deployed,,21,750,04/01/15,,KES
25,Printer,10,,20392,Epson LX-350,,Q784016081,,Deployed,,21,750,04/01/15,,KES
25,Printer,11,,20392,Epson LX-350,,Q784016308,,Deployed,,21,750,04/01/15,,KES
25,Printer,12,,20392,Epson LX-350,,Q784016088,,Deployed,,21,750,04/01/15,,KES
25,Printer,13,,20392,Epson LX-350,,Q784016482,,Deployed,,21,750,04/01/15,,KES
25,Printer,14,,20392,Epson LX-350,,Q784016069,,Deployed,,21,750,04/01/15,,KES
25,Printer,15,,20392,Epson LX-350,,Q784016072,,Deployed,,21,750,04/01/15,,KES
25,Printer,16,,20392,Epson LX-350,,Q784016103,,Deployed,,21,750,04/01/15,,KES
25,Printer,17,,20392,Epson LX-350,,Q784016003,,Deployed,,21,750,04/01/15,,KES
25,Printer,18,,20392,Epson LX-350,,Q784016091,,Deployed,,21,750,04/01/15,,KES
25,Printer,19,,20392,Epson LX-350,,Q784015996,,Deployed,,21,750,04/01/15,,KES
25,Printer,20,,20392,Epson LX-350,,Q784016096,,Deployed,,21,750,04/01/15,,KES
25,Printer,1,,20414,HP Z210,,CZCS100N82,,Deployed,,25,0,04/01/15,,KES
25,Printer,1,,20504,Epson LX-350,,Q78Y022929,,Deployed,,214,09/01/15,,USD,
25,Printer,2,,20504,Epson LX-350,,Q78Y022930,,Deployed,,214,09/01/15,,USD,
25,Printer,3,,20504,Epson LX-350,,Q78Y023172,,Deployed,,214,09/01/15,,USD,
25,Printer,4,,20504,Epson LX-350,,Q78Y022982,,Deployed,,214,09/01/15,,USD,
25,Printer,5,,20504,Epson LX-350,,Q78Y023205,,Deployed,,214,09/01/15,,USD,
25,Printer,6,,20504,Epson LX-350,,Q78Y023194,,Deployed,,214,09/01/15,,USD,
25,Printer,7,,20504,Epson LX-350,,Q78Y022963,,Deployed,,214,09/01/15,,USD,
25,Printer,8,,20504,Epson LX-350,,Q78Y023206,,Deployed,,214,09/01/15,,USD,
25,Printer,9,,20504,Epson LX-350,,Q78Y023180,,Deployed,,214,09/01/15,,USD,
25,Printer,10,,20504,Epson LX-350,,Q78Y022942,,Deployed,,214,09/01/15,,USD,
25,Printer,11,,20504,Epson LX-350,,Q78Y022927,,Deployed,,214,09/01/15,,USD,
25,Printer,12,,20504,Epson LX-350,,Q78Y023169,,Deployed,,214,09/01/15,,USD,
25,Printer,13,,20504,Epson LX-350,,Q78Y023196,,Deployed,,214,09/01/15,,USD,
25,Printer,14,,20504,Epson LX-350,,Q78Y023184,,Deployed,,214,09/01/15,,USD,
25,Printer,15,,20504,Epson LX-350,,Q78Y022926,,Deployed,,214,09/01/15,,USD,
25,Printer,16,,20504,Epson LX-350,,Q78Y022925,,Deployed,,214,09/01/15,,USD,
25,Printer,17,,20504,Epson LX-350,,Q78Y023174,,Deployed,,214,09/01/15,,USD,
25,Printer,18,,20504,Epson LX-350,,Q78Y022941,,Deployed,,214,09/01/15,,USD,
25,Printer,19,,20504,Epson LX-350,,Q78Y023188,,Deployed,,214,09/01/15,,USD,
25,Printer,20,,20504,Epson LX-350,,Q78Y022950,,Deployed,,214,09/01/15,,USD,
25,Printer,21,,20504,Epson LX-350,,Q78Y022944,,Deployed,,214,09/01/15,,USD,
25,Printer,22,,20504,Epson LX-350,,Q78Y023179,,Deployed,,214,09/01/15,,USD,
25,Printer,23,,20504,Epson LX-350,,Q78Y023204,,Deployed,,214,09/01/15,,USD,
25,Printer,24,,20504,Epson LX-350,,Q78Y022952,,Deployed,,214,09/01/15,,USD,
25,Printer,25,,20504,Epson LX-350,,Q78Y023199,,Deployed,,214,09/01/15,,USD,
25,Printer,26,,20504,Epson LX-350,,Q78Y023173,,Deployed,,214,09/01/15,,USD,
25,Printer,27,,20504,Epson LX-350,,Q78Y023185,,Deployed,,214,09/01/15,,USD,
25,Printer,28,,20504,Epson LX-350,,Q78Y022959,,Deployed,,214,09/01/15,,USD,
25,Printer,29,,20504,Epson LX-350,,Q78Y022937,,Deployed,,214,09/01/15,,USD,
25,Printer,30,,20504,Epson LX-350,,Q78Y022935,,Deployed,,214,09/01/15,,USD,
25,Printer,1,,20552,HP P1102w,Bunson Travel,VF8W21162,,Deployed,,214,11/02/15,,USD,
22,Desktop,1,,20571,HP 800 ,,TRF5350BHR,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,2,,20571,HP 800 ,,TRF5350BJJ,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,3,,20571,HP 800 ,,TRF5350BHH,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,4,,20571,HP 800 ,,TRF5350BJN,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,5,,20571,HP 800 ,,TRF5350BJD,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,6,,20571,HP 800 ,,TRF5350BJG,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,7,,20571,HP 800 ,,TRF5350BHY,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,8,,20571,HP 800 ,,TRF5350BK2,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,9,,20571,HP 800 ,,TRF5350BJ9,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,10,,20571,HP 800 ,,TRF5350BJH,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,11,,20571,HP 800 ,,TRF5350BK3,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,12,,20571,HP 800 ,,TRF5350BHZ,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,13,,20571,HP 800 ,,TRF5350BJ5,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,14,,20571,HP 800 ,,TRF5350BK5,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,15,,20571,HP 800 ,,TRF5350BKD,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,16,,20571,HP 800 ,,TRF5350BK6,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,17,,20571,HP 800 ,,TRF5350BHM,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,18,,20571,HP 800 ,,TRF5350BJS,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,19,,20571,HP 800 ,,TRF5350BHJ,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,20,,20571,HP 800 ,,TRF5350BJF,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,21,,20571,HP 800 ,,TRF5350BJP,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,22,,20571,HP 800 ,,TRF5350BK4,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,23,,20571,HP 800 ,,TRF5350BK8,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,24,,20571,HP 800 ,,TRF5350BH0,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,25,,20571,HP 800 ,,TRF5350BHK,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,26,,20571,HP 800 ,,TRF5350BHP,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,27,,20571,HP 800 ,,TRF5350BHL,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,28,,20571,HP 800 ,,TRF5350BHS,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,29,,20571,HP 800 ,,TRF5350BJ7,,Deployed,,1,145,01 Dec 2015,,USD
22,Desktop,30,,20571,HP 800 ,,TRF5350BJW,,Deployed,,1,145,01 Dec 2015,,USD
23,Laptop,1,,20570,HP 820,Bunson Travel,5CG5400Y57,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,2,,20570,HP 820,Bunson Travel,5CG5400Y30,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,3,,20570,HP 820,Bunson Travel,5CG5400Y11,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,4,,20570,HP 820,Bunson Travel,5CG5400Y55,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,5,,20570,HP 820,Bunson Travel,5CG5400XZ8,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,6,,20570,HP 820,Bunson Travel,5CG5400Y07,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,7,,20570,HP 820,Bunson Travel,5CG5400Y23,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,8,,20570,HP 820,Bunson Travel,5CG5400Y44,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,9,,20570,HP 820,Bunson Travel,5CG5400Y3C,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,10,,20570,HP 820,Bunson Travel,5CG5400Y7W,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,11,,20570,HP 820,,5CG5400Y6F,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,12,,20570,HP 820,,5CG5400XZG,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,13,,20570,HP 820,,5CG5400Y0N,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,14,,20570,HP 820,,5CG5400Y6R,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,15,,20570,HP 820,,5CG5400Y36,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,16,,20570,HP 820,,5CG5400Y4C,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,17,,20570,HP 820,,5CG5400Y1X,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,18,,20570,HP 820,,5CG5400Y5D,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,19,,20570,HP 820,,5CG5400Y64,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,20,,20570,HP 820,,5CG5400Y5R,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,21,,20570,HP 820,,5CG5400Y19,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,22,,20570,HP 820,,5CG5400XZY,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,23,,20570,HP 820,,5CG5400Y3X,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,24,,20570,HP 820,,5CG5400Y5Z,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,25,,20570,HP 820,,5CG5400Y4R,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,26,,20570,HP 820,,5CG5400XZS,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,27,,20570,HP 820,,5CG5400YV4,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,28,,20570,HP 820,,5CG5400XZ3,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,29,,20570,HP 820,,5CG5400Y84,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,30,,20570,HP 820,,5CG5400Y29,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,31,,20570,HP 820,,5CG5400Y0T,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,32,,20570,HP 820,,5CG5400Y7P,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,33,,20570,HP 820,,5CG5400Y1N,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,34,,20570,HP 820,,5CG5400XZM,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,35,,20570,HP 820,,5CG5400Y68,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,36,,20570,HP 820,,5CG5400Y8B,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,37,,20570,HP 820,,5CG5133CR0,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,38,,20570,HP 820,,5CG5133CPB,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,39,,20570,HP 820,,5CG5133CV7,,Deployed,,1,410,01 Dec 2015,,USD
23,Laptop,40,,20570,HP 820,,5CG5133CR1,,Deployed,,1,410,01 Dec 2015,,USD
25,Printer,1,,20563,HP M401d,Buraq Travel,PHKCB22541,,Deployed,,214,01 Dec 2015,,USD,
26,Desktop,1,,20603,HP 800 ,,TRF5340W96,3CQ5281DRQ,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,2,,20603,HP 800 ,,TRF5340WBQ,3CQ5281C5L,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,3,,20603,HP 800 ,,TRF5340W9T,3CQ5281C61,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,4,,20603,HP 800 ,,TRF5340W9R,3CQ5281C54,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,5,,20603,HP 800 ,,TRF5340WBG,3CQ5281C63,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,6,,20603,HP 800 ,,TRF5340WC1,3CQ5281C62,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,7,,20603,HP 800 ,,TRF5340WC3,3CQ5281C4Z,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,8,,20603,HP 800 ,,TRF5340W8T,3CQ5281DR3,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,9,,20603,HP 800 ,,TRF5340W8D,3CQ5281C6Q,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,10,,20603,HP 800 ,,TRF5340W8F,3CQ5281C7M,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,11,,20603,HP 800 ,,TRF5340W8Q,3CQ5281C77,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,12,,20603,HP 800 ,,TRF5340W8Y,3CQ5281CB4,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,13,,20603,HP 800 ,,TRF5340W90,3CQ5281C6L,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,14,,20603,HP 800 ,,TRF5340W92,3CQ5281C7W,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,15,,20603,HP 800 ,,TRF5340W94,3CQ5281C7C,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,16,,20603,HP 800 ,,TRF5340W9L,3CQ5281C7B,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,17,,20603,HP 800 ,,TRF5340W9N,3CQ5281C87,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,18,,20603,HP 800 ,,TRF5340W9V,3CQ5281C69,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,19,,20603,HP 800 ,,TRF5340W9X,3CQ5281C7P,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,20,,20603,HP 800 ,,TRF5340W87,3CQ5281C7V,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,21,,20603,HP 800 ,,TRF5340WBB,3CQ5281C7H,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,22,,20603,HP 800 ,,TRF5340WBJ,3CQ5281C79,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,23,,20603,HP 800 ,,TRF5340W8M,3CQ5281C78,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,24,,20603,HP 800 ,,TRF5340WC4,3CQ5281C7Q,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,25,,20603,HP 800 ,,TRF52312LX,3CQ5281C81,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,26,,20603,HP 800 ,,TRF52312LT,3CQ5281C6D,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,27,,20603,HP 800 ,,TRF52312LW,3CQ5281C75,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,28,,20603,HP 800 ,,TRF52312MG,3CQ5281C6G,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,29,,20603,HP 800 ,,TRF52312L8,3CQ5281C6V,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,30,,20603,HP 800 ,,TRF52312LY,3CQ5281C66,Deployed,,1,197,02 Mar 2016,,USD
26,Desktop,1,,20636,HP 800 ,,CZC6059BVX,3CQ5492CXX,Deployed,,1,203,03 May 2016,,USD
26,Desktop,2,,20636,HP 800 ,,CZC6059BV7,3CQ5492CMJ,Deployed,,1,203,03 May 2016,,USD
26,Desktop,3,,20636,HP 800 ,,CZC60584H7,3CQ5492CXK,Deployed,,1,203,03 May 2016,,USD
26,Desktop,4,,20636,HP 800 ,,CZC60584K2,3CQ5492CMM,Deployed,,1,203,03 May 2016,,USD
26,Desktop,5,,20636,HP 800 ,,CZC60584GX,3CQ5492CX2,Deployed,,1,203,03 May 2016,,USD
26,Desktop,6,,20636,HP 800 ,,CZC60584GV,3CQ5492CLJ,Deployed,,1,203,03 May 2016,,USD
26,Desktop,7,,20636,HP 800 ,,CZC60584JV,3CQ5492CM5,Deployed,,1,203,03 May 2016,,USD
26,Desktop,8,,20636,HP 800 ,,CZC605844HN,3CQ5492CXF,Deployed,,1,203,03 May 2016,,USD
26,Desktop,9,,20636,HP 800 ,,TRF6120Q4L,3CQ5321Q9G,Deployed,,1,203,03 May 2016,,USD
26,Desktop,10,,20636,HP 800 ,,TRF6120Q5C,3CQ5492CWX,Deployed,,1,203,03 May 2016,,USD
26,Desktop,11,,20636,HP 800 ,,TRF6120HL9,3CQ4421LZT,Deployed,,1,203,03 May 2016,,USD
26,Desktop,12,,20636,HP 800 ,,TRF6120HN0,3CQ4421MOC,Deployed,,1,203,03 May 2016,,USD
26,Desktop,13,,20636,HP 800 ,,TRF6120HM7,3CQ4421NCJ,Deployed,,1,203,03 May 2016,,USD
26,Desktop,14,,20636,HP 800 ,,TRF6120HPX,3CQ4421LXW,Deployed,,1,203,03 May 2016,,USD
26,Desktop,15,,20636,HP 800 ,,TRF6120HMP,3CQ4421LRX,Deployed,,1,203,03 May 2016,,USD
26,Desktop,16,,20636,HP 800 ,,TRF6120HL7,3CQ4421LZ8,Deployed,,1,203,03 May 2016,,USD
26,Desktop,17,,20636,HP 800 ,,TRF6120HNW,3CQ4421LYB,Deployed,,1,203,03 May 2016,,USD
26,Desktop,18,,20636,HP 800 ,,TRF6120HJX,3CQ4421N71,Deployed,,1,203,03 May 2016,,USD
26,Desktop,19,,20636,HP 800 ,,TRF6120HMW,3CQ4421NDO,Deployed,,1,203,03 May 2016,,USD
26,Desktop,20,,20636,HP 800 ,,TRF6120HKV,3CQ4421NG4,Deployed,,1,203,03 May 2016,,USD
26,Desktop,21,,20636,HP 800 ,,TRF6120HMH,3CQ4421M01,Deployed,,1,203,03 May 2016,,USD
26,Desktop,22,,20636,HP 800 ,,TRF6120HMR,3CQ4421MLZ,Deployed,,1,203,03 May 2016,,USD
26,Desktop,23,,20636,HP 800 ,,TRF6120HN3,3CQ4421LZ6,Deployed,,1,203,03 May 2016,,USD
26,Desktop,24,,20636,HP 800 ,,TRF6120HMB,3CQ4421NFF,Deployed,,1,203,03 May 2016,,USD
26,Desktop,25,,20636,HP 800 ,,TRF6120HL1,3CQ4421NCD,Deployed,,1,203,03 May 2016,,USD
26,Desktop,26,,20636,HP 800 ,,TRF6120HQ7,3CQ4421MO8,Deployed,,1,203,03 May 2016,,USD
26,Desktop,27,,20636,HP 800 ,,TRF6120HMF,3CQ4421MO5,Deployed,,1,203,03 May 2016,,USD
26,Desktop,28,,20636,HP 800 ,,TRF6120HMC,3CQ4421LYN,Deployed,,1,203,03 May 2016,,USD
26,Desktop,29,,20636,HP 800 ,,TRF6120HM9,3CQ4421LDG,Deployed,,1,203,03 May 2016,,USD
26,Desktop,30,,20636,HP 800 ,,TRF6120HMG,3CQ4421NFP,Deployed,,1,203,03 May 2016,,USD
26,Desktop,31,,20636,HP 800 ,,TRF6120HM6,3CQ4421LYT,Deployed,,1,203,03 May 2016,,USD
26,Desktop,32,,20636,HP 800 ,,TRF6120HNR,3CQ4421M16,Deployed,,1,203,03 May 2016,,USD
26,Desktop,33,,20636,HP 800 ,,TRF6120HM8,3CQ4421LY8,Deployed,,1,203,03 May 2016,,USD
26,Desktop,34,,20636,HP 800 ,,TRF6120HLV,3CQ4421NDW,Deployed,,1,203,03 May 2016,,USD
26,Desktop,35,,20636,HP 800 ,,TRF6120HNJ,3CQ4421M17,Deployed,,1,203,03 May 2016,,USD
26,Desktop,36,,20636,HP 800 ,,TRF6120HMD,3CQ4421LS2,Deployed,,1,203,03 May 2016,,USD
26,Desktop,37,,20636,HP 800 ,,TRF6120HMJ,3CQ4421LZP,Deployed,,1,203,03 May 2016,,USD
26,Desktop,38,,20636,HP 800 ,,TRF6120HKO,3CQ4421M0G,Deployed,,1,203,03 May 2016,,USD
26,Desktop,39,,20636,HP 800 ,,TRF6120HLJ,3CQ4421NCK,Deployed,,1,203,03 May 2016,,USD
26,Desktop,40,,20636,HP 800 ,,TRF6120HK1,3CQ4421NCS,Deployed,,1,203,03 May 2016,,USD
27,Laptop,1,,20604,HP 430 ,,CND5414ZPV,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,2,,20604,HP 430 ,,CND5414ZL8,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,3,,20604,HP 430 ,,CND5414ZL3,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,4,,20604,HP 430 ,,CND5414ZNR,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,5,,20604,HP 430 ,,CND5414ZQ4,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,6,,20604,HP 430 ,,CND5414ZPL,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,7,,20604,HP 430 ,,CND5414ZM7,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,8,,20604,HP 430 ,,CND5414ZMT,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,9,,20604,HP 430 ,,CND5414ZMR,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,10,,20604,HP 430 ,,CND5414ZLH,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,11,,20604,HP 430 ,,CND5414ZNG,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,12,,20604,HP 430 ,,CND5414ZM8,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,13,,20604,HP 430 ,,CND5414ZPQ,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,14,,20604,HP 430 ,,CND5414ZLB,,Deployed,,1,213,02 Mar 2016,,USD
27,Laptop,15,,20604,HP 430 ,,CND5414ZM6,,Deployed,,1,213,02 Mar 2016,,USD
